Reef_ID,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
1652,U/N Reef,0,0,0,0,0,0,0.052879873,0,0,0.052879873,188689.0799,Townsville/Whitsunday Management Area,Dry Tropics,59437,L
1373,U/N Reef,0,0,0,0,0,0,0.033484716,0,0,0.033484716,184784.0531,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59437,L
1374,U/N Reef,0,0,0,0,0,0,0.550937241,0,0,0.550937241,187726.6735,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59438,L
1375,U/N Reef,0,0,0,0,0,0.353196708,0,0,0,0.353196708,188355.9525,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59438,L
1376,U/N Reef,0,0,0,0,0,0.003718397,0,0,0,0.003718397,181466.4341,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59438,L
1377,U/N Reef,0,0,0,0,0,0.000242073,0,0,0,0.000242073,176428.5849,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59438,L
1378,U/N Reef,0,0,0,0,0,0.259168987,0,0,0,0.259168987,179959.5836,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59438,L
1379,U/N Reef,0,0,0,0,0,0.000482559,0,0,0,0.000482559,181992.8409,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59438,L
1380,U/N Reef,0,0,0,0,0,0.001566506,0,0,0,0.001566506,181403.2867,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59438,L
1381,U/N Reef,0,0,0,0,0.352874449,0,0,0,0,0.352874449,191305.7277,Townsville/Whitsunday Management Area,"Mackay, Isaac and Whitsunday (out)",59438,L
1382,U/N Reef,0,0,0,0,0,0.175383769,0,0,0,0.175383769,91219.44223,Townsville/Whitsunday Management Area,Dry Tropics,59423,L
1383,U/N Reef,0,0,0,0,0,0.725552954,0,0,0,0.725552954,91895.00417,Townsville/Whitsunday Management Area,Dry Tropics,59423,L
1384,U/N Reef,0,0,0,0,0,0.097073123,0,0,0,0.097073123,104969.5051,Townsville/Whitsunday Management Area,Dry Tropics,59423,L
1391,U/N Reef,0,0,0,0,0,0.037205592,0,0,0,0.037205592,112035.5329,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1392,U/N Reef,0,0,0,0,0.099152303,0,0,0,0,0.099152303,83280.01234,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1393,U/N Reef,0,0,0,0,0,0,0.232043854,0,0,0.232043854,88612.71623,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1394,U/N Reef,0,0,0,0,0,0,0.052799218,0,0,0.052799218,89040.19837,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1395,U/N Reef,0,0,0,0,0,0,0.001050784,0,0,0.001050784,119763.4681,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1396,U/N Reef,0,0,0,0,0,0,0.010638914,0,0,0.010638914,109918.1941,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1397,U/N Reef,0,0,0,0,0,0.061538274,0,0,0,0.061538274,92619.81965,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1398,U/N Reef,0,0,0,0,0,1.162650106,0,0,0,1.162650106,102295.8543,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1399,U/N Reef,0,0,0,0,0,0.03388147,0,0,0,0.03388147,94150.85753,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1400,U/N Reef,0,0,0,0,0,0,0.252056095,0,0,0.252056095,115721.4186,Townsville/Whitsunday Management Area,Dry Tropics,59424,L
1401,U/N Reef,0,0,0,0,0,0.070854608,0,0,0,0.070854608,118800.496,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1402,U/N Reef,0,0,0,0,0,0.215231644,0,0,0,0.215231644,103280.7854,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1407,U/N Reef,0,0,0,0,0,0,0.636788634,0,0,0.636788634,133775.7491,Townsville/Whitsunday Management Area,Dry Tropics (out),59425,L
1408,U/N Reef,0,0,0,0,0,0,0.517570357,0,0,0.517570357,138615.2369,Townsville/Whitsunday Management Area,Dry Tropics (out),59425,L
1409,U/N Reef,0,0,0,0,0,0.03548731,0,0,0,0.03548731,130183.0834,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1410,U/N Reef,0,0,0,0,0,0.134291856,0,0,0,0.134291856,129046.2322,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1411,U/N Reef,0,0,0,0,0,0,0.336968559,0,0,0.336968559,134242.1311,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1412,U/N Reef,0,0,0,0,0.115420261,0,0,0,0,0.115420261,111477.1825,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1413,U/N Reef,0,0,0,0,0,0.001769728,0,0,0,0.001769728,120624.0089,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1414,U/N Reef,0,0,0,0,0,0.299982903,0,0,0,0.299982903,120625.5271,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1415,U/N Reef,0,0,0,0,0,0.040102652,0,0,0,0.040102652,138389.5711,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1416,U/N Reef,0,0,0,0,0,0.179644571,0,0,0,0.179644571,133308.8488,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1426,U/N Reef,0,0,0,0,0,0.05948659,0,0,0,0.05948659,137497.0458,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1427,U/N Reef,0,0,0,0,0,0.497253601,0,0,0,0.497253601,122775.9352,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1428,U/N Reef,0,0,0,0,0,0.114053481,0,0,0,0.114053481,120747.9172,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1429,U/N Reef,0,0,0,0,0,0.001457407,0,0,0,0.001457407,123414.2831,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1430,U/N Reef,0,0,0,0,0,0.977284941,0,0,0,0.977284941,122409.2592,Townsville/Whitsunday Management Area,Dry Tropics,59436,L
1431,U/N Reef,0,0,0,0,0,0,0.825381395,0,0,0.825381395,145492.0379,Townsville/Whitsunday Management Area,Dry Tropics (out),59425,L
1432,U/N Reef,0,0,0,0,0,0.325337589,0,0,0,0.325337589,137208.4408,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1444,U/N Reef,0,0,0,0,0,0.354858065,0,0,0,0.354858065,135704.3594,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1445,U/N Reef,0,0,0,0,0,0.932856631,0,0,0,0.932856631,141792.6543,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1446,U/N Reef,0,0,0,0,0,0.000563868,0,0,0,0.000563868,151750.8473,Townsville/Whitsunday Management Area,Dry Tropics (out),59425,L
1447,U/N Reef,0,0,0,0,0,0.488740954,0,0,0,0.488740954,146968.5811,Townsville/Whitsunday Management Area,Dry Tropics,59425,L
1448,U/N Reef,0,0,0,0,0.09537111,0,0,0,0,0.09537111,84725.40321,Townsville/Whitsunday Management Area,Dry Tropics,59205,L
1459,Sand Island,0,0,0,0,0,0,0.512235804,0,0,0.512235804,60387.70529,Townsville/Whitsunday Management Area,Dry Tropics,59204,L
1460,U/N Reef,0,0,0,0,0,1.087171767,0,0,0,1.087171767,267.0386432,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1461,North Head Reef,0.003898536,0,0,0,0,0,0,0,0,0.003898536,1915.956772,Townsville Whitsunday (out),Mackay/Isaac/Whitsunday,59444,L
1462,Gloucester Reef (No 1),0,0,0,3.614286652,0,0,0,0,0,3.614286652,20114.31248,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1471,Gloucester Reef (No 2),0,0,0,0.001475732,0,0,0,0,0,0.001475732,23509.99385,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59434,L
1472,Gloucester Reef (No 3),0,0,0,0.000325035,0,0,0,0,0,0.000325035,24561.83331,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59434,L
1473,Gloucester Reef (No 4),0,0,0,0.00061163,0,0,0,0,0,0.00061163,24456.07628,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1474,Gloucester Reef (No 5),0,0,0,0.004899377,0,0,0,0,0,0.004899377,24195.66258,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1475,Gloucester Reef (No 6),0,0,0,0.00031982,0,0,0,0,0,0.00031982,24428.22978,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1476,Gloucester Reef (No 7),0,0,0,0.000225511,0,0,0,0,0,0.000225511,24466.35621,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1484,Gloucester Reef (No 8),0,0,0,0.003980825,0,0,0,0,0,0.003980825,24535.11742,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1495,Stone Reef,0.075482044,0,0,0,0,0,0,0,0,0.075482044,2690.492602,Townsville Whitsunday (out),Mackay/Isaac/Whitsunday,59444,L
1496,U/N Reef,0,0,0,0,0,6.408720281,0,0,0,6.408720281,3895.547669,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
3487,Passage Islet Reef,0,0,0,0,0,1.375215583,0,0,0,1.375215583,20110.34832,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1498,Chyebassa Shoal,0,0,0,0,0,0.009251217,0,0,0,0.009251217,11242.3956,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1499,Winter Shoal,0,0,0,0,0,0.004569907,0,0,0,0.004569907,8200.040195,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1507,Thomas Reef,0,0,0,0,0,1.024125059,0,0,0,1.024125059,8564.684975,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1497,Black Currant-Manta Ray Reef (No 2),0,0,0,0,0,7.689182431,0,0,0,7.689182431,22489.924,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1508,Poole Reef,0,0,0,0,0,4.819579097,0,0,0,4.819579097,11584.77247,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59444,L
1518,Eshelby Reef,0,0,0,0,0,0,0,0.200150419,0,0.200150419,40736.46221,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1519,U/N Reef,0,0,0,0,0,0,0,0.090741488,0,0.090741488,41044.61549,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1528,Hayman Island Reef,0,0,0,8.375909934,0,0,0,0,0,8.375909934,68778.19515,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1529,Saddleback Island Reef (No 1),0,0,0,0,0,0.728835874,0,0,0,0.728835874,31520.02095,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1530,Saddleback Island Reef (No 2),0,0,0,0,0,0.152096934,0,0,0,0.152096934,32281.21463,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1346,Black Island Reef,0,0,0,0,0,0,1.513463844,0,0,1.513463844,70968.50799,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1347,Double Rock Reef,0,0,0,0,0,0.000228397,0,0,0,0.000228397,80253.66513,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1348,Langford-Bird Reef,0,0,0,5.269874585,0,0,0,0,0,5.269874585,68856.46574,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1356,Gumbrell Reef,0,0,0,0,0,0.924465647,0,0,0,0.924465647,39799.70175,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1366,Olden Reef,0,0,0,0,0,0.906367274,0,0,0,0.906367274,36149.00444,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1367,Armit Island Reef,0,0,0,0,0,0,1.522918229,0,0,1.522918229,44424.75375,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1385,U/N Reef,0,0,0,0,0,0,0.000446212,0,0,0.000446212,46695.19443,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1403,Double Cone Reef,0,0,0,1.979287382,0,0,0,0,0,1.979287382,51427.2012,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1417,U/N Reef,0,0,0,0,0,1.268102951,0,0,0,1.268102951,36603.73915,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1418,Edwin Reef,0,0,0,0,0,0.000572872,0,0,0,0.000572872,41655.08828,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1433,U/N Reef,0,0,0,0,0,0.005260293,0,0,0,0.005260293,41195.55718,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1434,Hook Island Reef (No 1),0,0,0,5.265513906,0,0,0,0,0,5.265513906,76396.00983,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1435,Hook Island Reef (No 2),0,0,0,0,0,3.164029164,0,0,0,3.164029164,75964.76148,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1436,Hook Island Reef (No 3),0,0,0,0,0,1.278959771,0,0,0,1.278959771,74807.98225,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1437,Hook Island Reef (No 4),0,0,0,2.229951763,0,0,0,0,0,2.229951763,71758.68238,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1438,Hook Island Reef (No 5),0,0,0,1.904847625,0,0,0,0,0,1.904847625,70950.47428,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1439,Hook Island Reef (No 6),0,0,0,2.942029501,0,0,0,0,0,2.942029501,72119.87302,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1449,Hook Island Reef (No 7),0,0,0,0,0,0,2.281385067,0,0,2.281385067,74185.51561,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1450,Hook Island Reef (No 9),0,0,0,0,0,0,0.934921503,0,0,0.934921503,76758.53165,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1451,Hook Island Reef (No 8),0,0,0,0,0,0,0.306842574,0,0,0.306842574,75593.53853,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1452,Hook Island Reef (No 10),0,0,0,0,0,1.991767346,0,0,0,1.991767346,77421.59225,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1453,Hook Island Reef (No 11),0,0,0,0,0,0.002880783,0,0,0,0.002880783,78432.43105,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1454,Low Island Reef,0,0,0,0,0,0,0.209639684,0,0,0.209639684,38979.13685,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1463,Grassy Reef,0,0,0,0,0,2.41354158,0,0,0,2.41354158,41319.4164,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1464,Roseric Shoal,0,0,0,0,0,0.007890981,0,0,0,0.007890981,53830.82516,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1465,Pioneer Rocks Reef,0,0,0,0,0,0.00104432,0,0,0,0.00104432,60925.81709,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1466,North Molle Reef,0,0,0,0.278677087,0,0,0,0,0,0.278677087,65831.65108,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1477,Mid Molle Reef,0,0,0,0.005651094,0,0,0,0,0,0.005651094,69214.09815,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1478,Daydream Reef (No 1),0,0,0,0.002695966,0,0,0,0,0,0.002695966,67928.61434,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1485,Daydream Reef (No 2),0,0,0,0.001655471,0,0,0,0,0,0.001655471,68157.35535,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1486,Daydream Reef (No 3),0,0,0,0.000115073,0,0,0,0,0,0.000115073,68217.41293,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1487,Daydream Reef (No 4),0,0,0,0.000494847,0,0,0,0,0,0.000494847,68173.72834,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1488,Conder Shoal,0,0,0,0,0,0.004616742,0,0,0,0.004616742,77507.02927,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1489,U/N Reef,0,0,0,0,1.433626687,0,0,0,0,1.433626687,59986.28792,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1490,Hill Rock Reef,0,0,0,0.849359069,0,0,0,0,0,0.849359069,77785.17525,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1491,Cid Reef,0,0,0,0.692640701,0,0,0,0,0,0.692640701,78807.87524,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1386,Fitzalan Island Reef,0,0,0,0.171432199,0,0,0,0,0,0.171432199,86547.27942,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1500,Whitsunday Island Reef (No 1),0,0,0,0,0,2.974419297,0,0,0,2.974419297,81987.02182,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1501,Whitsunday Island Reef (No 2),0,0,0,0,0,1.16228354,0,0,0,1.16228354,85191.07524,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1502,Whitsunday Island Reef (No 3),0,0,0,0,0,1.110398596,0,0,0,1.110398596,86131.44955,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1503,Whitsunday Island Reef (No 4),0,0,0,0,0,3.609395844,0,0,0,3.609395844,87547.75687,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1509,Whitsunday Island Reef (No 5),0,0,0,1.71907338,0,0,0,0,0,1.71907338,94546.84073,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1510,Whitsunday Island Reef (No 6),0,0,0,0.006444522,0,0,0,0,0,0.006444522,94412.22903,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1511,Whitsunday Island Reef (No 7),0,0,0,0.714523174,0,0,0,0,0,0.714523174,93405.86065,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1520,Whitsunday Island Reef (No 8),0,0,0,1.231152955,0,0,0,0,0,1.231152955,87752.17695,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1521,Whitsunday Island Reef (No 9),0,0,0,2.808009014,0,0,0,0,0,2.808009014,84090.43448,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1522,Whitsunday Island Reef (No 10),0,0,0,3.324602783,0,0,0,0,0,3.324602783,82678.50682,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1340,Whitsunday Island Reef (No 11),0,0,0,0.893310385,0,0,0,0,0,0.893310385,81255.50984,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1341,Whitsunday Island Reef (No 12),0,0,0,1.624400611,0,0,0,0,0,1.624400611,79703.66061,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1349,Whitsunday Island Reef (No 13),0,0,0,0.804760864,0,0,0,0,0,0.804760864,79838.898,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1350,Whitsunday Island Reef (No 15),0,0,0,0,0,0.592726012,0,0,0,0.592726012,80067.11949,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1357,Whitsunday Island Reef (No 16),0,0,0,0,0,0.166827382,0,0,0,0.166827382,80697.52654,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1358,Whitsunday Island Reef (No 17),0,0,0,0,0,1.078615985,0,0,0,1.078615985,79709.27619,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1359,Whitsunday Island Reef (No 18),0,0,0,0,0,0.212902673,0,0,0,0.212902673,79677.40928,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1360,Whitsunday Island Reef (No 19),0,0,0,0.256022801,0,0,0,0,0,0.256022801,86959.04645,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1361,Whitsunday Island Reef (No 20),0,0,0,0.186864622,0,0,0,0,0,0.186864622,88054.18227,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1368,Whitsunday Island Reef (No 21),0,0,0,1.398265379,0,0,0,0,0,1.398265379,87961.10586,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1369,Whitsunday Island Reef (No 22),0,0,0,0.260698403,0,0,0,0,0,0.260698403,90093.96013,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1370,Whitsunday Island Reef (No 23),0,0,0,0.002168122,0,0,0,0,0,0.002168122,91301.53447,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1371,Whitsunday Island Reef (No 24),0,0,0,0.520793185,0,0,0,0,0,0.520793185,92450.67111,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59446,L
1387,South Molle Reef (No 1),0,0,0,0,0,0,1.293628202,0,0,1.293628202,70867.54235,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1388,South Molle Reef (No 2),0,0,0,0.004947723,0,0,0,0,0,0.004947723,70136.58712,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1404,South Molle Reef (No 3),0,0,0,0.584319859,0,0,0,0,0,0.584319859,69786.00019,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1405,South Molle Reef (No 4),0,0,0,0.001819584,0,0,0,0,0,0.001819584,70953.48202,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1406,Planton Reef,0,0,0,0.261164486,0,0,0,0,0,0.261164486,72340.02575,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1419,Denman Reef,0,0,0,0,0,0,0.002232104,0,0,0.002232104,72884.95706,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1420,Almora Reef,0,0,0,0,0,0.001367145,0,0,0,0.001367145,62626.22009,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1440,U/N Reef,0,0,0,0,0,1.461534545,0,0,0,1.461534545,67114.37068,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1441,Low Rock Reef,0,0,0,0,0,0.000956428,0,0,0,0.000956428,68576.10361,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1455,Shute Reef,0,0,0,0.388965356,0,0,0,0,0,0.388965356,68594.04933,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1467,Repair Reef,0,0,0,0.467071686,0,0,0,0,0,0.467071686,67862.48627,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1468,Tancred Reef,0,0,0,0.756317088,0,0,0,0,0,0.756317088,68335.20922,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1469,Alert Bank,0,0,0,0,0,0.011132315,0,0,0,0.011132315,73625.40386,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1479,White Rock Reef,0,0,0,0,0,0.012404697,0,0,0,0.012404697,70201.74607,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1480,U/N Reef,0,0,0,0,0,7.295857411,0,0,0,7.295857411,65361.58983,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1481,Henning Reef,0,0,0,1.498522323,0,0,0,0,0,1.498522323,81550.32077,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1492,East Rocks Reef,0,0,0,0,0,0,0.002107713,0,0,0.002107713,77021.0906,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1504,Perseverance Reef,0,0,0,0.004339272,0,0,0,0,0,0.004339272,90724.6843,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1505,Young Island Reef,0,0,0,0.002348648,0,0,0,0,0,0.002348648,91689.85154,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1512,Hamilton Island Reef (No 1),0,0,0,2.496706066,0,0,0,0,0,2.496706066,86806.72706,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1513,Hamilton island Reef (No 2),0,0,0,1.394259208,0,0,0,0,0,1.394259208,87961.70961,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1523,Hamilton Island Reef (No 3),0,0,0,0.632032991,0,0,0,0,0,0.632032991,85414.96854,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1524,Hamilton Island Reef (No 4),0,0,0,0.000326379,0,0,0,0,0,0.000326379,86599.99651,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
1525,Hamilton Island Reef (No 5),0,0,0,1.246006944,0,0,0,0,0,1.246006944,86907.6562,Townsville/Whitsunday Management Area,Mackay/Isaac/Whitsunday,59445,L
